,,,,,,,,,,,,,,,,,TRAIL 12M,AÑO DE INICIO,TICKER,Nombre,,,,,,,,,,RATING,UPSIDE,PRECIO ACTUAL,PRECIO COMPRA,MEDIANA MAXIMA,PRECIO MAXIMO,BANDA MAXIMA,YIELD MAXIMO,YIELD OVERVALUED,YIELD MEDIO,YOC MAXIMO,G/P MAXIMAS,G/P MAXIMAS CON DIV,RATING MAXIMO,,,,COTIZACIÓN,,,SI,,,MAXIMO,MINIMO,ANCHO,DIVISION,MARCAS
,,,,,,,,,,,,,,,,,NO,2016,CDFF LN,Cardiff Property PLC/The,,,,,,,,,,100%,0%,$2.750,00,$  2.084,56,$    2.316,18,$      2.750,00,$  2.750,00,1.06%,0.76%,0.90%,1.63%,113.59%,118.31%,110%,,,,,,,NO,,,1.03%,0.75%,0.29%,0.01%,29
,,,,,,,,,,,,,,,,,CONFIANZA,EXTRA,YOC,FECHA COMPRA,,,,,,,,,,PRECIO MEDIANA,UPSIDE MEDIANA,YIELD ACTUAL,PRECIO VENTA,MEDIANA MINIMA,PRECIO MINIMO,BANDA MINIMA,YIELD MINIMO,YIELD UNDERVALUED,MEDIANA YIELD,YOC MINIMO,G/P MINIMAS,G/P MINIMAS CON DIV,RATING MINIMO,,,,3Y CAGR,0.00%,,Cardiff Property PLC/The - Max. DrawDown (%),,,,,,,
,,,,,,,,,,,,,,,,,90%,NO,1.01%,11/10/2017,,,,,,,,,,$    2.316,18,-16%,0.76%,$  2.750,00,$   1.500,00,$       1.287,50,$   1.350,00,0.75%,1.01%,0.91%,0.76%,0.00%,0.00%,-15%,,,,5Y CAGR,3.36%,,Cardiff Property PLC/The - Returns (%),,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10Y CAGR,4.44%,,Cardiff Property PLC/The - Yield On Cost (YOC),,,,,,,
,,,,,,,,,,,,,,,,,,YEAR,Date,Close,RSM POSITIVO,RSM NEGATIVO,Date,Close,Date,Close,RSD,MA(RSD),MRS = (( RSD(today) /ma(RSD(today). n)) - 1 ) * 100,YIELD,PRICE,DPS,CHANEL O,CHANEL U,CHANEL M,RATING,UPSIDE,OVERVALUED,UNDERVALUED,YOC,PRECIO,DIVIDENDOS,DIVIDENDOS DESDE COMPRA,MEDIANA YIELD,MAX. DRAWDOWN,,AÑO,DIVIDENDOS,% YoY,Cardiff Property PLC/The - Rating: 100% - Upside: 0%,,,Nº,INTERVALOS,FRECUENCIA,F. ACUMULADA,% TOTAL
,,,,,,,,,,,,,,,,,,2017,6/26/2017,1.675,00,,,2/21/2022,,2/22/2022,,,,,0.86%,1.675,00,14.40,1.885,71,1.429,41,1.588,24,54%,13%,0.76%,1.01%,1.25%,64.18%,66.99%,47.1,0.91%,-2.19%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,6/27/2017,1.675,00,,,2/28/2022,,2/28/2022,,,,,0.86%,1.675,00,14.40,1.885,71,1.429,41,1.588,24,54%,13%,0.76%,1.01%,1.25%,64.18%,66.99%,47.1,0.91%,-2.19%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,6/28/2017,1.675,00,,,3/7/2022,,3/7/2022,,,,,0.86%,1.675,00,14.40,1.885,71,1.429,41,1.588,24,54%,13%,0.76%,1.01%,1.25%,64.18%,66.99%,47.1,0.91%,-2.19%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,6/29/2017,1.675,00,,,3/14/2022,,3/14/2022,,,,,0.86%,1.675,00,14.40,1.885,71,1.429,41,1.588,24,54%,13%,0.76%,1.01%,1.25%,64.18%,66.99%,47.1,0.91%,-2.19%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,6/30/2017,1.675,00,,,3/21/2022,,3/21/2022,,,,,0.86%,1.675,00,14.40,1.885,71,1.429,41,1.588,24,54%,13%,0.76%,1.01%,1.25%,64.18%,66.99%,47.1,0.91%,-2.19%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,7/3/2017,1.650,00,,,3/28/2022,,3/28/2022,,,,,0.87%,1.650,00,14.40,1.885,71,1.429,41,1.588,24,48%,14%,0.76%,1.01%,1.27%,66.67%,69.52%,47.1,0.91%,-3.65%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,7/4/2017,1.650,00,,,4/4/2022,,4/4/2022,,,,,0.87%,1.650,00,14.40,1.885,71,1.429,41,1.588,24,48%,14%,0.76%,1.01%,1.27%,66.67%,69.52%,47.1,0.91%,-3.65%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,7/5/2017,1.650,00,,,4/11/2022,,4/11/2022,,,,,0.87%,1.650,00,14.40,1.885,71,1.429,41,1.588,24,48%,14%,0.76%,1.01%,1.27%,66.67%,69.52%,47.1,0.91%,-3.65%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,7/6/2017,1.650,00,,,4/19/2022,,4/18/2022,,,,,0.87%,1.650,00,14.40,1.885,71,1.429,41,1.588,24,48%,14%,0.76%,1.01%,1.27%,66.67%,69.52%,47.1,0.91%,-3.65%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,7/7/2017,1.650,00,,,4/25/2022,,4/25/2022,,,,,0.87%,1.650,00,14.40,1.885,71,1.429,41,1.588,24,48%,14%,0.76%,1.01%,1.27%,66.67%,69.52%,47.1,0.91%,-3.65%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,7/10/2017,1.650,00,,,5/2/2022,,5/2/2022,,,,,0.87%,1.650,00,14.40,1.885,71,1.429,41,1.588,24,48%,14%,0.76%,1.01%,1.27%,66.67%,69.52%,47.1,0.91%,-3.65%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,7/11/2017,1.650,00,,,5/9/2022,,5/9/2022,,,,,0.87%,1.650,00,14.40,1.885,71,1.429,41,1.588,24,48%,14%,0.76%,1.01%,1.27%,66.67%,69.52%,47.1,0.91%,-3.65%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,7/12/2017,1.650,00,,,5/16/2022,,5/16/2022,,,,,0.87%,1.650,00,14.40,1.885,71,1.429,41,1.588,24,48%,14%,0.76%,1.01%,1.27%,66.67%,69.52%,47.1,0.91%,-3.65%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,7/13/2017,1.650,00,,,5/23/2022,,5/23/2022,,,,,0.87%,1.650,00,14.40,1.885,71,1.429,41,1.588,24,48%,14%,0.76%,1.01%,1.27%,66.67%,69.52%,47.1,0.91%,-3.65%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,7/14/2017,1.650,00,,,5/30/2022,,5/31/2022,,,,,0.87%,1.650,00,14.40,1.885,71,1.429,41,1.588,24,48%,14%,0.76%,1.01%,1.27%,66.67%,69.52%,47.1,0.91%,-3.65%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,7/17/2017,1.650,00,,,6/6/2022,,6/6/2022,,,,,0.87%,1.650,00,14.40,1.885,71,1.429,41,1.588,24,48%,14%,0.76%,1.01%,1.27%,66.67%,69.52%,47.1,0.91%,-3.65%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,7/18/2017,1.650,00,,,6/13/2022,,6/13/2022,,,,,0.87%,1.650,00,14.40,1.885,71,1.429,41,1.588,24,48%,14%,0.76%,1.01%,1.27%,66.67%,69.52%,47.1,0.91%,-3.65%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,7/19/2017,1.650,00,,,6/20/2022,,6/21/2022,,,,,0.87%,1.650,00,14.40,1.885,71,1.429,41,1.588,24,48%,14%,0.76%,1.01%,1.27%,66.67%,69.52%,47.1,0.91%,-3.65%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,7/20/2017,1.650,00,,,6/27/2022,,6/27/2022,,,,,0.87%,1.650,00,14.40,1.885,71,1.429,41,1.588,24,48%,14%,0.76%,1.01%,1.27%,66.67%,69.52%,47.1,0.91%,-3.65%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,7/21/2017,1.650,00,,,7/4/2022,,7/5/2022,,,,,0.87%,1.650,00,14.40,1.885,71,1.429,41,1.588,24,48%,14%,0.76%,1.01%,1.27%,66.67%,69.52%,47.1,0.91%,-3.65%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,7/24/2017,1.650,00,,,7/11/2022,,7/11/2022,,,,,0.87%,1.650,00,14.40,1.885,71,1.429,41,1.588,24,48%,14%,0.76%,1.01%,1.27%,66.67%,69.52%,47.1,0.91%,-3.65%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,7/25/2017,1.650,00,,,7/18/2022,,7/18/2022,,,,,0.87%,1.650,00,14.40,1.885,71,1.429,41,1.588,24,48%,14%,0.76%,1.01%,1.27%,66.67%,69.52%,47.1,0.91%,-3.65%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,7/26/2017,1.650,00,,,7/25/2022,,7/25/2022,,,,,0.87%,1.650,00,14.40,1.885,71,1.429,41,1.588,24,48%,14%,0.76%,1.01%,1.27%,66.67%,69.52%,47.1,0.91%,-3.65%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,7/27/2017,1.650,00,,,8/1/2022,,8/1/2022,,,,,0.87%,1.650,00,14.40,1.885,71,1.429,41,1.588,24,48%,14%,0.76%,1.01%,1.27%,66.67%,69.52%,47.1,0.91%,-3.65%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,7/28/2017,1.650,00,,,8/8/2022,,8/8/2022,,,,,0.87%,1.650,00,14.40,1.885,71,1.429,41,1.588,24,48%,14%,0.76%,1.01%,1.27%,66.67%,69.52%,47.1,0.91%,-3.65%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,7/31/2017,1.650,00,,,8/15/2022,,8/15/2022,,,,,0.87%,1.650,00,14.40,1.885,71,1.429,41,1.588,24,48%,14%,0.76%,1.01%,1.27%,66.67%,69.52%,47.1,0.91%,-3.65%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,8/1/2017,1.650,00,,,8/22/2022,,8/22/2022,,,,,0.87%,1.650,00,14.40,1.885,71,1.429,41,1.588,24,48%,14%,0.76%,1.01%,1.27%,66.67%,69.52%,47.1,0.91%,-3.65%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,8/2/2017,1.650,00,,,8/29/2022,,8/29/2022,,,,,0.87%,1.650,00,14.40,1.885,71,1.429,41,1.588,24,48%,14%,0.76%,1.01%,1.27%,66.67%,69.52%,47.1,0.91%,-3.65%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,8/3/2017,1.650,00,,,9/5/2022,,9/6/2022,,,,,0.87%,1.650,00,14.40,1.885,71,1.429,41,1.588,24,48%,14%,0.76%,1.01%,1.27%,66.67%,69.52%,47.1,0.91%,-3.65%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,8/4/2017,1.650,00,,,9/12/2022,,9/12/2022,,,,,0.87%,1.650,00,14.40,1.885,71,1.429,41,1.588,24,48%,14%,0.76%,1.01%,1.27%,66.67%,69.52%,47.1,0.91%,-3.65%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,8/7/2017,1.650,00,,,9/19/2022,,9/19/2022,,,,,0.87%,1.650,00,14.40,1.885,71,1.429,41,1.588,24,48%,14%,0.76%,1.01%,1.27%,66.67%,69.52%,47.1,0.91%,-3.65%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,8/8/2017,1.650,00,,,9/26/2022,,9/26/2022,,,,,0.87%,1.650,00,14.40,1.885,71,1.429,41,1.588,24,48%,14%,0.76%,1.01%,1.27%,66.67%,69.52%,47.1,0.91%,-3.65%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,8/9/2017,1.650,00,,,10/3/2022,,10/3/2022,,,,,0.87%,1.650,00,14.40,1.885,71,1.429,41,1.588,24,48%,14%,0.76%,1.01%,1.27%,66.67%,69.52%,47.1,0.91%,-3.65%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,8/10/2017,1.650,00,,,10/10/2022,,10/10/2022,,,,,0.87%,1.650,00,14.40,1.885,71,1.429,41,1.588,24,48%,14%,0.76%,1.01%,1.27%,66.67%,69.52%,47.1,0.91%,-3.65%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,8/11/2017,1.650,00,,,10/17/2022,,10/17/2022,,,,,0.87%,1.650,00,14.40,1.885,71,1.429,41,1.588,24,48%,14%,0.76%,1.01%,1.27%,66.67%,69.52%,47.1,0.91%,-3.65%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,8/14/2017,1.650,00,,,10/24/2022,,10/24/2022,,,,,0.87%,1.650,00,14.40,1.885,71,1.429,41,1.588,24,48%,14%,0.76%,1.01%,1.27%,66.67%,69.52%,47.1,0.91%,-3.65%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,8/15/2017,1.650,00,,,10/31/2022,,10/31/2022,,,,,0.87%,1.650,00,14.40,1.885,71,1.429,41,1.588,24,48%,14%,0.76%,1.01%,1.27%,66.67%,69.52%,47.1,0.91%,-3.65%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,8/16/2017,1.625,00,,,11/7/2022,,11/7/2022,,,,,0.89%,1.625,00,14.40,1.885,71,1.429,41,1.588,24,43%,16%,0.76%,1.01%,1.29%,69.23%,72.13%,47.1,0.91%,-5.11%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,8/17/2017,1.625,00,,,11/14/2022,,11/14/2022,,,,,0.89%,1.625,00,14.40,1.885,71,1.429,41,1.588,24,43%,16%,0.76%,1.01%,1.29%,69.23%,72.13%,47.1,0.91%,-5.11%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,8/18/2017,1.625,00,,,11/21/2022,,11/21/2022,,,,,0.89%,1.625,00,14.40,1.885,71,1.429,41,1.588,24,43%,16%,0.76%,1.01%,1.29%,69.23%,72.13%,47.1,0.91%,-5.11%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,8/21/2017,1.625,00,,,11/28/2022,,11/28/2022,,,,,0.89%,1.625,00,14.40,1.885,71,1.429,41,1.588,24,43%,16%,0.76%,1.01%,1.29%,69.23%,72.13%,47.1,0.91%,-5.11%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,8/22/2017,1.625,00,,,12/5/2022,,12/5/2022,,,,,0.89%,1.625,00,14.40,1.885,71,1.429,41,1.588,24,43%,16%,0.76%,1.01%,1.29%,69.23%,72.13%,47.1,0.91%,-5.11%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,8/23/2017,1.625,00,,,12/12/2022,,12/12/2022,,,,,0.89%,1.625,00,14.40,1.885,71,1.429,41,1.588,24,43%,16%,0.76%,1.01%,1.29%,69.23%,72.13%,47.1,0.91%,-5.11%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,8/24/2017,1.625,00,,,12/19/2022,,12/19/2022,,,,,0.89%,1.625,00,14.40,1.885,71,1.429,41,1.588,24,43%,16%,0.76%,1.01%,1.29%,69.23%,72.13%,47.1,0.91%,-5.11%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,8/25/2017,1.625,00,,,12/27/2022,,12/27/2022,,,,,0.89%,1.625,00,14.40,1.885,71,1.429,41,1.588,24,43%,16%,0.76%,1.01%,1.29%,69.23%,72.13%,47.1,0.91%,-5.11%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,8/29/2017,1.625,00,,,1/2/2023,,1/3/2023,,,,,0.89%,1.625,00,14.40,1.885,71,1.429,41,1.588,24,43%,16%,0.76%,1.01%,1.29%,69.23%,72.13%,47.1,0.91%,-5.11%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,8/30/2017,1.625,00,,,1/9/2023,,1/9/2023,,,,,0.89%,1.625,00,14.40,1.885,71,1.429,41,1.588,24,43%,16%,0.76%,1.01%,1.29%,69.23%,72.13%,47.1,0.91%,-5.11%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,8/31/2017,1.625,00,,,1/16/2023,,1/17/2023,,,,,0.89%,1.625,00,14.40,1.885,71,1.429,41,1.588,24,43%,16%,0.76%,1.01%,1.29%,69.23%,72.13%,47.1,0.91%,-5.11%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,9/1/2017,1.625,00,,,1/23/2023,,1/23/2023,,,,,0.89%,1.625,00,14.40,1.885,71,1.429,41,1.588,24,43%,16%,0.76%,1.01%,1.29%,69.23%,72.13%,47.1,0.91%,-5.11%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,9/4/2017,1.625,00,,,1/30/2023,,1/30/2023,,,,,0.89%,1.625,00,14.40,1.885,71,1.429,41,1.588,24,43%,16%,0.76%,1.01%,1.29%,69.23%,72.13%,47.1,0.91%,-5.11%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,9/5/2017,1.625,00,,,2/6/2023,,2/6/2023,,,,,0.89%,1.625,00,14.40,1.885,71,1.429,41,1.588,24,43%,16%,0.76%,1.01%,1.29%,69.23%,72.13%,47.1,0.91%,-5.11%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,9/6/2017,1.625,00,,,2/13/2023,,2/13/2023,,,,,0.89%,1.625,00,14.40,1.885,71,1.429,41,1.588,24,43%,16%,0.76%,1.01%,1.29%,69.23%,72.13%,47.1,0.91%,-5.11%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,9/7/2017,1.625,00,,,2/20/2023,,2/21/2023,,,,,0.89%,1.625,00,14.40,1.885,71,1.429,41,1.588,24,43%,16%,0.76%,1.01%,1.29%,69.23%,72.13%,47.1,0.91%,-5.11%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,9/8/2017,1.625,00,,,2/27/2023,,2/27/2023,,,,,0.89%,1.625,00,14.40,1.885,71,1.429,41,1.588,24,43%,16%,0.76%,1.01%,1.29%,69.23%,72.13%,47.1,0.91%,-5.11%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,9/11/2017,1.625,00,,,3/6/2023,,3/6/2023,,,,,0.89%,1.625,00,14.40,1.885,71,1.429,41,1.588,24,43%,16%,0.76%,1.01%,1.29%,69.23%,72.13%,47.1,0.91%,-5.11%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,9/12/2017,1.625,00,,,3/13/2023,,3/13/2023,,,,,0.89%,1.625,00,14.40,1.885,71,1.429,41,1.588,24,43%,16%,0.76%,1.01%,1.29%,69.23%,72.13%,47.1,0.91%,-5.11%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,9/13/2017,1.625,00,,,3/20/2023,,3/20/2023,,,,,0.89%,1.625,00,14.40,1.885,71,1.429,41,1.588,24,43%,16%,0.76%,1.01%,1.29%,69.23%,72.13%,47.1,0.91%,-5.11%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,9/14/2017,1.625,00,,,3/27/2023,,3/27/2023,,,,,0.89%,1.625,00,14.40,1.885,71,1.429,41,1.588,24,43%,16%,0.76%,1.01%,1.29%,69.23%,72.13%,47.1,0.91%,-5.11%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,9/15/2017,1.625,00,,,4/3/2023,,4/3/2023,,,,,0.89%,1.625,00,14.40,1.885,71,1.429,41,1.588,24,43%,16%,0.76%,1.01%,1.29%,69.23%,72.13%,47.1,0.91%,-5.11%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,9/18/2017,1.625,00,,,4/11/2023,,4/10/2023,,,,,0.89%,1.625,00,14.40,1.885,71,1.429,41,1.588,24,43%,16%,0.76%,1.01%,1.29%,69.23%,72.13%,47.1,0.91%,-5.11%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,9/19/2017,1.625,00,,,4/17/2023,,4/17/2023,,,,,0.89%,1.625,00,14.40,1.885,71,1.429,41,1.588,24,43%,16%,0.76%,1.01%,1.29%,69.23%,72.13%,47.1,0.91%,-5.11%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,9/20/2017,1.625,00,,,4/24/2023,,4/24/2023,,,,,0.89%,1.625,00,14.40,1.885,71,1.429,41,1.588,24,43%,16%,0.76%,1.01%,1.29%,69.23%,72.13%,47.1,0.91%,-5.11%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,9/21/2017,1.625,00,,,5/2/2023,,5/1/2023,,,,,0.89%,1.625,00,14.40,1.885,71,1.429,41,1.588,24,43%,16%,0.76%,1.01%,1.29%,69.23%,72.13%,47.1,0.91%,-5.11%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,9/22/2017,1.637,50,,,5/8/2023,,5/8/2023,,,,,0.88%,1.637,50,14.40,1.885,71,1.429,41,1.588,24,46%,15%,0.76%,1.01%,1.28%,67.94%,70.82%,47.1,0.91%,-4.38%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,9/25/2017,1.637,50,,,5/15/2023,,5/15/2023,,,,,0.88%,1.637,50,14.40,1.885,71,1.429,41,1.588,24,46%,15%,0.76%,1.01%,1.28%,67.94%,70.82%,47.1,0.91%,-4.38%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,9/26/2017,1.637,50,,,5/22/2023,,5/22/2023,,,,,0.88%,1.637,50,14.40,1.885,71,1.429,41,1.588,24,46%,15%,0.76%,1.01%,1.28%,67.94%,70.82%,47.1,0.91%,-4.38%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,9/27/2017,1.637,50,,,5/29/2023,,5/30/2023,,,,,0.88%,1.637,50,14.40,1.885,71,1.429,41,1.588,24,46%,15%,0.76%,1.01%,1.28%,67.94%,70.82%,47.1,0.91%,-4.38%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,9/28/2017,1.637,50,,,6/5/2023,,6/5/2023,,,,,0.88%,1.637,50,14.40,1.885,71,1.429,41,1.588,24,46%,15%,0.76%,1.01%,1.28%,67.94%,70.82%,47.1,0.91%,-4.38%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,9/29/2017,1.637,50,,,6/12/2023,,6/12/2023,,,,,0.88%,1.637,50,14.40,1.885,71,1.429,41,1.588,24,46%,15%,0.76%,1.01%,1.28%,67.94%,70.82%,47.1,0.91%,-4.38%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,10/2/2017,1.637,50,,,6/19/2023,,6/20/2023,,,,,0.88%,1.637,50,14.40,1.885,71,1.429,41,1.588,24,46%,15%,0.76%,1.01%,1.28%,67.94%,70.82%,47.1,0.91%,-4.38%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,10/3/2017,1.637,50,,,6/26/2023,,6/26/2023,,,,,0.88%,1.637,50,14.40,1.885,71,1.429,41,1.588,24,46%,15%,0.76%,1.01%,1.28%,67.94%,70.82%,47.1,0.91%,-4.38%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,10/4/2017,1.637,50,,,7/3/2023,,7/3/2023,,,,,0.88%,1.637,50,14.40,1.885,71,1.429,41,1.588,24,46%,15%,0.76%,1.01%,1.28%,67.94%,70.82%,47.1,0.91%,-4.38%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,10/5/2017,1.637,50,,,7/10/2023,,7/10/2023,,,,,0.88%,1.637,50,14.40,1.885,71,1.429,41,1.588,24,46%,15%,0.76%,1.01%,1.28%,67.94%,70.82%,47.1,0.91%,-4.38%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,10/6/2017,1.637,50,,,7/17/2023,,7/17/2023,,,,,0.88%,1.637,50,14.40,1.885,71,1.429,41,1.588,24,46%,15%,0.76%,1.01%,1.28%,67.94%,70.82%,47.1,0.91%,-4.38%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,10/9/2017,1.637,50,,,7/24/2023,,7/24/2023,,,,,0.88%,1.637,50,14.40,1.885,71,1.429,41,1.588,24,46%,15%,0.76%,1.01%,1.28%,67.94%,70.82%,47.1,0.91%,-4.38%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,10/10/2017,1.637,50,,,7/31/2023,,7/31/2023,,,,,0.88%,1.637,50,14.40,1.885,71,1.429,41,1.588,24,46%,15%,0.76%,1.01%,1.28%,67.94%,70.82%,47.1,0.91%,-4.38%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,10/11/2017,1.637,50,,,8/7/2023,,8/7/2023,,,,,0.88%,1.637,50,14.40,1.885,71,1.429,41,1.588,24,46%,15%,0.76%,1.01%,1.28%,67.94%,70.82%,47.1,0.91%,-4.38%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,10/12/2017,1.637,50,,,8/14/2023,,8/14/2023,,,,,0.88%,1.637,50,14.40,1.885,71,1.429,41,1.588,24,46%,15%,0.76%,1.01%,1.28%,67.94%,70.82%,47.1,0.91%,-4.38%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,10/13/2017,1.637,50,,,8/21/2023,,8/21/2023,,,,,0.88%,1.637,50,14.40,1.885,71,1.429,41,1.588,24,46%,15%,0.76%,1.01%,1.28%,67.94%,70.82%,47.1,0.91%,-4.38%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,10/16/2017,1.637,50,,,8/28/2023,,8/28/2023,,,,,0.88%,1.637,50,14.40,1.885,71,1.429,41,1.588,24,46%,15%,0.76%,1.01%,1.28%,67.94%,70.82%,47.1,0.91%,-4.38%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,10/17/2017,1.637,50,,,9/4/2023,,9/5/2023,,,,,0.88%,1.637,50,14.40,1.885,71,1.429,41,1.588,24,46%,15%,0.76%,1.01%,1.28%,67.94%,70.82%,47.1,0.91%,-4.38%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,10/18/2017,1.637,50,,,9/11/2023,,9/11/2023,,,,,0.88%,1.637,50,14.40,1.885,71,1.429,41,1.588,24,46%,15%,0.76%,1.01%,1.28%,67.94%,70.82%,47.1,0.91%,-4.38%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,10/19/2017,1.637,50,,,9/18/2023,,9/18/2023,,,,,0.88%,1.637,50,14.40,1.885,71,1.429,41,1.588,24,46%,15%,0.76%,1.01%,1.28%,67.94%,70.82%,47.1,0.91%,-4.38%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,10/20/2017,1.637,50,,,9/25/2023,,9/25/2023,,,,,0.88%,1.637,50,14.40,1.885,71,1.429,41,1.588,24,46%,15%,0.76%,1.01%,1.28%,67.94%,70.82%,47.1,0.91%,-4.38%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,10/23/2017,1.637,50,,,10/2/2023,,10/2/2023,,,,,0.88%,1.637,50,14.40,1.885,71,1.429,41,1.588,24,46%,15%,0.76%,1.01%,1.28%,67.94%,70.82%,47.1,0.91%,-4.38%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,10/24/2017,1.637,50,,,10/9/2023,,10/9/2023,,,,,0.88%,1.637,50,14.40,1.885,71,1.429,41,1.588,24,46%,15%,0.76%,1.01%,1.28%,67.94%,70.82%,47.1,0.91%,-4.38%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,10/25/2017,1.637,50,,,10/16/2023,,10/16/2023,,,,,0.88%,1.637,50,14.40,1.885,71,1.429,41,1.588,24,46%,15%,0.76%,1.01%,1.28%,67.94%,70.82%,47.1,0.91%,-4.38%,,,,,,,,,,,,
